stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
49577,,SW 108TH ST & 8TH AVE SW,,47.5065193,-122.34433,24,,,
49580,,DES MOINES MEMORI DR S & S 120TH ST,,47.4960327,-122.310303,24,,,
49585,,8TH AVE SW & SW 102ND ST,,47.512188,-122.345154,24,,,
49586,,8TH AVE SW & SW 102ND ST,,47.5124893,-122.344971,24,,,
49588,,8TH AVE SW & SW 99TH ST,,47.5154991,-122.345169,24,,,
49592,,8TH AVE SW & SW 104TH ST,,47.5098457,-122.34478,24,,,
49595,,8TH AVE SW & SW 106TH ST,,47.509079,-122.344933,24,,,
49599,,DES MOINES MEMORI DR S & S 116TH ST,,47.4990959,-122.306892,24,,,
49610,,DES MOINES MEMORI DR S & S 113TH ST,,47.5016975,-122.305305,24,,,
49630,,DES MOINES MEMORI DR S & S 108TH ST,,47.506588,-122.30394,24,,,
49660,,DES MOINES MEMORI DR S & S 103RD ST,,47.5114708,-122.307297,24,,,
49670,,DES MOINES MEMORI DR S & 17TH PL S,,47.5131683,-122.310974,24,,,
49690,,DES MOINES MEMORI DR S & S 99TH ST,,47.51511,-122.313416,24,,,
49700,,DES MOINES MEMORI DR S & S 96TH ST,,47.5168343,-122.315086,4,,,
49710,,14TH AVE S & S DIRECTOR ST,,47.5225716,-122.31488,3,,,
49720,,14TH AVE S & S TRENTON ST,,47.524601,-122.314842,3,,,
49724,,8TH AVE S & S MONROE ST,,47.531311,-122.322937,21,,,
49725,,8TH AVE S & S SOUTHERN ST,,47.5295258,-122.322968,21,,,
49726,,8TH AVE S & S THISTLE ST,,47.5278397,-122.322998,21,,,
49730,,8TH AVE S & S CLOVERDALE ST,,47.5267525,-122.322807,3,,,
49731,,8TH AVE S & S THISTLE ST,,47.5284157,-122.322777,21,,,
49732,,8TH AVE S & S SOUTHERN ST,,47.5300713,-122.322746,21,,,
49733,,8TH AVE S & S KENYON ST,,47.5316391,-122.322723,21,,,
49739,,14TH AVE S & S TRENTON ST,,47.5245209,-122.315048,3,,,
49740,,14TH AVE S & S HENDERSON ST,,47.5228043,-122.315071,3,,,
49750,,DES MOINES MEMORI DR S & S 96TH ST,,47.516243,-122.314758,4,,,
49753,,5TH AVE S & S KENYON ST,,47.5321693,-122.32827,21,,,
49754,,S KENYON ST & 5TH AVE S,,47.5320625,-122.327759,21,,,
49755,,S HOLDEN ST & 5TH AVE S,,47.5340652,-122.328346,21,,,
49756,,S HOLDEN ST & 5TH AVE S,,47.5342064,-122.32869,21,,,
49757,,S HOLDEN ST & 2ND AVE S,,47.5340843,-122.33107,21,,,
49758,,S HOLDEN ST & 2ND AVE S,,47.5342255,-122.331284,21,,,
49760,,DES MOINES MEMORI DR S & S 99TH ST,,47.5148125,-122.313354,24,,,
49770,,DES MOINES MEMORI DR S & 17TH PL S,,47.512989,-122.310822,24,,,
49780,,DES MOINES MEMORI DR S & S 103RD ST,,47.5110741,-122.307037,24,,,
49810,,DES MOINES MEMORI DR S & S 108TH ST,,47.5063057,-122.304062,24,,,
49820,,DES MOINES MEMORI DR S & S 112TH ST,,47.5025902,-122.305222,24,,,
49840,,DES MOINES MEMORI DR S & S 116TH ST,,47.4990845,-122.307159,24,,,
49860,,S 120TH ST & DES MOINES MEMORI DR S,,47.4957237,-122.309311,24,,,
49870,,S 120TH ST & 20TH AVE S,,47.4957123,-122.307152,24,,,
49880,,S 120TH ST & 22ND AVE S,,47.495575,-122.304321,24,,,
49900,,MILITARY RD S & S 121ST PL,,47.4945526,-122.300705,24,,,
49910,,MILITARY RD S & S 123RD ST,,47.4932785,-122.299431,24,,,
49920,,MILITARY RD S & S 125TH ST,,47.4907494,-122.298683,24,,,
49930,,S 128TH ST & MILITARY RD S,,47.4888,-122.297859,24,,,
49940,,S 128TH ST & 26TH AVE S,,47.4887772,-122.300049,24,,,
49950,,S 128TH ST & 24TH AVE S,,47.4887581,-122.302559,24,,,
49960,,S 128TH ST & 22ND AVE S,,47.4887238,-122.305206,24,,,
49970,,S 128TH ST & 20TH AVE S,,47.4887009,-122.307243,24,,,
49980,,S 128TH ST & ROSEBERG AVE S,,47.4886665,-122.309746,24,,,
50000,,S 223RD ST & EMMETT LN,,47.4021454,-122.306999,24,,,
50001,,S 223RD ST & EMMETT LN,,47.4020081,-122.306862,24,,,
50010,,DES MOINES MEMORI DR S & S 128TH ST,,47.4876938,-122.312149,24,,,
50020,,DES MOINES MEMORI DR S & S 132ND ST,,47.4847183,-122.313545,24,,,
50030,,DES MOINES MEMORI DR S & S 134TH ST,,47.4828606,-122.313911,24,,,
50050,,DES MOINES MEMORI DR S & S 138TH ST,,47.4794159,-122.314552,24,,,
50060,,DES MOINES MEMORI DR S & S 140TH ST,,47.4774323,-122.314919,24,,,
50061,,S 144TH ST & DES MOINES MEMORI DR S,,47.4742355,-122.315956,24,,,
50062,,S 146TH ST & 11TH AVE S,,47.4724464,-122.320099,24,,,
50063,,S 146TH ST & 8TH AVE S,,47.4724655,-122.323853,24,,,
50064,,S 146TH ST & 5TH AVE S,,47.4724236,-122.32869,24,,,
50065,,S 146TH ST & 4TH AVE S,,47.4724159,-122.329239,24,,,
50068,,SW 152ND ST & 4TH AVE SW,,47.4667854,-122.338417,24,,,
50075,,42ND AVE S & S 148TH ST,,47.4703484,-122.281273,24,,,
50100,,S 152ND ST & 8TH AVE S,,47.4669762,-122.324364,24,,,
50110,,S 152ND ST & 4TH AVE S,,47.4669762,-122.326805,24,,,
50120,,S 152ND ST & 4TH AVE S,,47.4669685,-122.329132,24,,,
50125,,SW 156TH ST & 2ND AVE SW,,47.4632149,-122.336273,24,,,
50130,,S 156TH ST & 1ST AVE S,,47.4632111,-122.33271,24,,,
50140,,S 156TH ST & 4TH AVE S,,47.4632149,-122.328133,24,,,
50145,,S 156TH WAY & DES MOINES MEMORI DR S,,47.4632301,-122.323067,24,,,
50150,,DES MOINES MEMORI DR S & S 156TH ST,,47.462677,-122.323524,24,,,
50170,,DES MOINES MEMORI DR S & S 160TH ST,,47.4593277,-122.324173,24,,,
50190,,DES MOINES MEMORI DR S & S 164TH ST,,47.4561577,-122.325562,24,,,
50200,,DES MOINES MEMORI DR S & S 165TH ST,,47.4533195,-122.326385,24,,,
50210,,DES MOINES MEMORI DR S & S 168TH ST,,47.4521828,-122.326714,24,,,
50220,,DES MOINES MEMORI DR S & S 171ST ST,,47.4490051,-122.327637,24,,,
50230,,DES MOINES MEMORI DR S & S 176TH ST,,47.4452934,-122.328148,24,,,
50240,,DES MOINES MEMORI DR S & S NORMANDY RD,,47.4431763,-122.328979,24,,,
50245,,DES MOINES MEMORI DR S & 8TH AVE S,,47.4407349,-122.325798,24,,,
50250,,8TH AVE S & DES MOINES MEMORI DR S,,47.4391403,-122.324303,24,,,
50260,,8TH AVE S & S 186TH ST,,47.4361496,-122.324608,24,,,
50270,,8TH AVE S & S 188TH ST,,47.4340096,-122.324799,24,,,
50280,,8TH AVE S & S 192ND ST,,47.4309311,-122.325058,24,,,
50290,,8TH AVE S & S 194TH ST,,47.4289131,-122.32502,24,,,
50310,,8TH AVE S & S 198TH ST,,47.4258003,-122.324951,24,,,
50320,,8TH AVE S & S 200TH ST,,47.423172,-122.324883,24,,,
50330,,S 200TH ST & DES MOINES MEMORI DR S,,47.4228783,-122.320259,24,,,
50340,,DES MOINES MEMORI DR S & S 202ND ST,,47.4209518,-122.320374,24,,,
50350,,DES MOINES MEMORI DR S & S 204TH ST,,47.4199333,-122.320343,24,,,
50360,,DES MOINES MEMORI DR S & S 206TH ST,,47.4182472,-122.32032,24,,,
50370,,DES MOINES MEMORI DR S & S 208TH ST,,47.4157715,-122.320457,24,,,
50380,,DES MOINES MEMORI DR S & S 210TH ST,,47.4137993,-122.322601,24,,,
50390,,DES MOINES MEMORI DR S & S 212TH ST,,47.412571,-122.32444,24,,,
50400,,S 223RD ST & 8TH AVE S,,47.4018555,-122.32373,24,,,
50410,,S 223RD ST & 10TH AVE S,,47.4019203,-122.320786,24,,,
50415,,S 223RD ST & 13TH AVE S,,47.4019852,-122.316673,24,,,
50420,,S 223RD ST & 16TH AVE S,,47.402092,-122.313148,24,,,
50440,,S 223RD ST & 24TH AVE S,,47.4019661,-122.302711,24,,,
50450,,24TH AVE S & S 226TH ST,,47.3992043,-122.302544,24,,,
50461,,KENT DES MOINES RD & 24TH AVE S,,47.3959084,-122.30085,24,,,
50462,,KENT DES MOINES RD & 21ST AVE S,,47.394413,-122.304161,24,,,
50466,,KENT DES MOINES RD & 20TH AVE S,,47.3910446,-122.308464,24,,,
50468,,16TH AVE S & 17TH PL S,,47.3907433,-122.31189,24,,,
50480,,PACIFIC HWY S & KENT-DESMOINES RD,,47.3926163,-122.295166,24,,,
50481,,PACIFIC HWY S & 23600 BLOCK,,47.389431,-122.295937,24,,,
50490,,S 240TH ST & PACIFIC HWY S,,47.3865814,-122.297096,24,,,
50500,,S 240TH ST & 26TH PL S,,47.3865929,-122.299606,24,,,
50520,,MILITARY RD S & S 242ND ST,,47.3853989,-122.286575,24,,,
50600,,KENT BOEING ACS & S 212TH ST,,47.4139366,-122.255707,24,,,
50610,,KENT BOEING & S 208TH ST,,47.415905,-122.256248,24,,,
50620,,KENT BOEING & S 204TH ST,,47.4191322,-122.256348,24,,,
50630,,S 204TH ST & 68TH AVE S,,47.4192772,-122.250229,24,,,
50703,,REITH RD & 38TH AVE S,,47.3701324,-122.284142,24,,,
50707,,REITH RD & S 253RD ST,,47.3747559,-122.277931,24,,,
50709,,REITH RD & LK FENWICK RD S,,47.3785133,-122.274292,24,,,
50712,,W JAMES ST & WASHINGTON AVE N,,47.3868065,-122.248093,24,,,
50717,,64TH AVE S & W JAMES ST,,47.3863297,-122.253822,24,,,
50720,,W MEEKER ST & RUSSELL RD,,47.3802414,-122.263145,24,,,
50724,,MILITARY RD S & S 272ND ST,,47.3583336,-122.29203,24,,,
50725,,S STAR LK RD & S 272ND ST,,47.3572731,-122.30484,24,,,
50726,,S STAR LK RD & S 272ND ST,,47.3561325,-122.302406,24,,,
50727,,S STAR LK RD & S 276TH PL,,47.3538399,-122.299362,24,,,
50728,,S STAR LK RD & 25TH DR S,,47.3549652,-122.300659,24,,,
50730,,W MEEKER ST & RUSSELL RD,,47.3810768,-122.259941,24,,,
50731,,S STAR LK RD & 25TH DR S,,47.3556137,-122.301125,24,,,
50732,,S STAR LK RD & S 276TH PL,,47.3539352,-122.299225,24,,,
50733,,S STAR LK RD & S 272ND ST,,47.3564758,-122.303009,24,,,
50734,,S 272ND ST & 26TH AVE S,,47.3578339,-122.300018,24,,,
50735,,W MEEKER ST & 64TH AVE S,,47.3811378,-122.256523,24,,,
50740,,W MEEKER ST & 64TH AVE S,,47.3811951,-122.253098,24,,,
50741,,W MEEKER ST & WASHINGTON AVE S,,47.3812637,-122.249176,24,,,
50755,,W MEEKER ST & WASHINGTON AVE N,,47.3814163,-122.248611,24,,,
50758,,64TH AVE S & W MEEKER ST,,47.3815269,-122.253807,24,,,
50759,,W MEEKER ST & 64TH AVE S,,47.3813286,-122.253304,24,,,
50760,,W MEEKER ST & RUSSELL RD,,47.3808594,-122.261703,24,,,
50761,,W MEEKER ST & 64TH AVE S,,47.3812599,-122.256935,24,,,
50770,,W MEEKER ST & RUSSELL RD,,47.3801918,-122.263779,24,,,
50772,,64TH AVE S & W MEEKER ST,,47.3818359,-122.253601,24,,,
50774,,64TH AVE S & W JAMES ST,,47.387043,-122.253616,24,,,
50779,,W JAMES ST & 64TH AVE S,,47.386673,-122.253105,24,,,
50781,,REITH RD & LK FENWICK RD S,,47.3786736,-122.274376,24,,,
50783,,REITH RD & S 253RD ST,,47.3747826,-122.278122,24,,,
50787,,REITH RD & 38TH AVE S,,47.3702393,-122.283951,24,,,
51191,,SW 160TH ST & 10TH AVE SW,,47.4596329,-122.346863,24,,,
51280,,21ST AVE SW & SW 164TH ST,,47.456356,-122.360435,24,,,
51290,,21ST AVE SW & SW 162ND ST,,47.4578476,-122.360428,24,,,
51300,,21ST AVE SW & SW 159TH ST,,47.4603424,-122.360451,24,,,
51310,,21ST AVE SW & SW 156TH ST,,47.4633942,-122.360504,24,,,
51330,,21ST AVE SW & SW 152ND ST,,47.4666405,-122.360504,24,,,
51350,,SW 152ND ST & 18TH AVE SW,,47.4666367,-122.357269,24,,,
51360,,SW 152ND ST & 16TH AVE SW,,47.46661,-122.355072,24,,,
51370,,SW 152ND ST & 14TH AVE SW,,47.4666367,-122.352776,24,,,
51380,,SW 152ND ST & 12TH AVE SW,,47.4666824,-122.349861,24,,,
51390,,SW 152ND ST & 10TH AVE SW,,47.4666748,-122.347336,24,,,
51400,,SW 152ND ST & 9TH AVE SW,,47.4667053,-122.345604,24,,,
51401,,SW 148TH ST & 6TH AVE SW,,47.4704857,-122.341751,24,,,
51403,,AMBAUM BLVD SW & SW 148TH ST,,47.4709206,-122.346931,24,,,
51450,,AMBAUM BLVD SW & SW 144TH ST,,47.473896,-122.347282,24,,,
51460,,AMBAUM BLVD SW & SW 142ND ST,,47.476738,-122.347641,24,,,
51470,,AMBAUM BLVD SW & SW 139TH ST,,47.4787941,-122.347885,24,,,
51480,,AMBAUM BLVD SW & SW 136TH ST,,47.4815826,-122.348213,24,,,
51490,,AMBAUM BLVD SW & SW 134TH ST,,47.483223,-122.348404,24,,,
51500,,AMBAUM BLVD SW & SW 132ND ST,,47.4850082,-122.348923,24,,,
51520,,AMBAUM BLVD SW & SW 128TH ST,,47.4887123,-122.349892,24,,,
51540,,AMBAUM BLVD SW & SW 124TH ST,,47.4922714,-122.349861,24,,,
51550,,AMBAUM BLVD SW & SW 122ND ST,,47.494297,-122.349854,24,,,
51580,,AMBAUM BLVD SW & SW 116TH ST,,47.4982681,-122.353989,24,,,
51600,,16TH AVE SW & SW 112TH ST,,47.5033264,-122.355042,24,,,
51610,,16TH AVE SW & SW 110TH ST,,47.5050697,-122.355026,24,,,
51615,,15TH AVE SW & SW 107TH ST,,47.507782,-122.353661,24,,,
51640,,15TH AVE SW & SW 104TH ST,,47.5103493,-122.353706,24,,,
51660,,15TH AVE SW & SW 100TH ST,,47.5141716,-122.353828,24,,,
51691,,SW HENDERSON ST & 15TH AVE SW,,47.5227852,-122.353607,21,,,
51710,,SW HENDERSON ST & 12TH AVE SW,,47.5227661,-122.350258,21,,,
51720,,SW HENDERSON ST & 10TH AVE SW,,47.522747,-122.347641,21,,,
51740,,9TH AVE SW & SW TRENTON ST,,47.5249748,-122.346642,21,,,
51760,,9TH AVE SW & SW THISTLE ST,,47.5285416,-122.346657,21,,,
51770,,9TH AVE SW & SW ELMGROVE ST,,47.530365,-122.346672,21,,,
51780,,HIGHLAND PK WAY SW & SW KENYON ST,,47.5321884,-122.346695,21,,,
51790,,HIGHLAND PK WAY SW & SW HOLDEN ST,,47.533638,-122.346931,21,,,
51800,,HIGHLAND PK WAY SW & SW OTHELLO ST,,47.5365982,-122.346931,21,,,
51810,,HIGHLAND PK WAY SW & SW OTHELLO ST,,47.5385056,-122.346367,21,,,
51820,,HIGHLAND PK WAY SW & WEST MARGINAL WAY S,,47.5398674,-122.344551,21,,,
51830,,HIGHLAND PK WAY SW & WEST MARGINAL WAY S,,47.5402107,-122.343048,21,,,
51834,,HIGHLAND PK WAY SW & 2ND AVE SW,,47.5397758,-122.337502,21,,,
51852,,S MICHIGAN ST & 4TH AVE S,,47.5454674,-122.328804,21,,,
51870,,S MICHIGAN ST & EAST MARGINAL WAY S,,47.5450363,-122.330986,21,,,
51877,,HIGHLAND PK WAY SW & 2ND AVE SW,,47.5399475,-122.337692,21,,,
51879,,HIGHLAND PK WAY SW & WEST MARGINAL WAY S,,47.540451,-122.341789,21,,,
51890,,HIGHLAND PK WAY SW & SW OTHELLO ST,,47.5383606,-122.346611,21,,,
51900,,HIGHLAND PK WAY SW & SW OTHELLO ST,,47.536274,-122.347198,21,,,
51910,,HIGHLAND PK WAY SW & SW PORTLAND ST,,47.5334625,-122.347092,21,,,
51920,,9TH AVE SW & SW KENYON ST,,47.5317345,-122.34687,21,,,
51930,,9TH AVE SW & SW ELMGROVE ST,,47.529892,-122.34687,21,,,
51940,,9TH AVE SW & SW THISTLE ST,,47.5280571,-122.346863,21,,,
51960,,9TH AVE SW & SW TRENTON ST,,47.5244064,-122.346832,21,,,
51970,,9TH AVE SW & SW HENDERSON ST,,47.5230865,-122.346832,21,,,
51980,,SW HENDERSON ST & 11TH AVE SW,,47.5228996,-122.349663,21,,,
52030,,15TH AVE SW & SW ROXBURY ST,,47.5169373,-122.354126,6,,,
52050,,15TH AVE SW & SW 100TH ST,,47.513813,-122.354004,24,,,
52070,,15TH AVE SW & SW 104TH ST,,47.5098267,-122.353867,24,,,
52080,,15TH AVE SW & SW 106TH ST,,47.5083847,-122.353867,24,,,
52100,,16TH AVE SW & SW 107TH ST,,47.5067329,-122.355209,24,,,
52110,,16TH AVE SW & SW 110TH ST,,47.504715,-122.355232,24,,,
52120,,16TH AVE SW & SW 112TH ST,,47.5024872,-122.355247,24,,,
52140,,16TH AVE SW & SW 116TH ST,,47.4992828,-122.355217,24,,,
52170,,AMBAUM BLVD SW & SW 122ND ST,,47.4939957,-122.35006,24,,,
52180,,AMBAUM BLVD SW & SW 124TH ST,,47.4918518,-122.350067,24,,,
52200,,AMBAUM BLVD SW & SW 128TH ST,,47.4881325,-122.350098,24,,,
52220,,AMBAUM BLVD SW & SW 132ND ST,,47.4849167,-122.349083,24,,,
52221,,1ST AVE S & SR 518,,47.4712753,-122.333755,24,,,
52222,,1ST AVE S & SW 148TH ST,,47.4706078,-122.333961,24,,,
52230,,AMBAUM BLVD SW & SW 134TH ST,,47.4826927,-122.348541,24,,,
52240,,AMBAUM BLVD SW & SW 136TH ST,,47.4809113,-122.348351,24,,,
52250,,AMBAUM BLVD SW & SW 139TH ST,,47.4781342,-122.348007,24,,,
52260,,AMBAUM BLVD SW & SW 142ND ST,,47.4762421,-122.347778,24,,,
52270,,AMBAUM BLVD SW & SW 144TH ST,,47.4741325,-122.347519,24,,,
52290,,SW 148TH ST & AMBAUM BLVD SW,,47.4703217,-122.345985,24,,,
52300,,4TH AVE SW & SW 152ND ST,,47.4671288,-122.339226,24,,,
52302,,BURIEN TC,,47.4697037,-122.33757,24,,,
52303,,BURIEN TC,,47.4702721,-122.337296,24,,,
52304,,BURIEN TC,,47.469696,-122.337311,24,,,
52305,,BURIEN TC,,47.4697533,-122.337349,24,,,
52306,,BURIEN TC,,47.4694023,-122.337341,24,,,
52310,,SW 148TH ST & 6TH AVE SW,,47.4703484,-122.341354,24,,,
52351,,3RD AVE & LAWSON ST,,47.3089867,-122.003342,40,,,
52352,,3RD AVE & BAKER ST,,47.3096275,-122.003754,40,,,
52353,,BAKER ST & 3RD AVE,,47.3094711,-122.004051,40,,,
52354,,MORGAN ST & TERRACE PL,,47.311142,-122.015244,40,,,
52355,,MORGAN ST & ABRAMS AVE,,47.310627,-122.011391,40,,,
52356,,MORGAN ST & ABRAMS AVE,,47.3105202,-122.011566,40,,,
52357,,MORGAN ST & TERRACE PL,,47.3112831,-122.015198,40,,,
52358,,BAKER ST & 3RD AVE,,47.3093452,-122.00396,40,,,
52380,,SW 160TH ST & 6TH AVE SW,,47.459816,-122.342339,24,,,
52390,,SW 160TH ST & 8TH AVE SW,,47.459816,-122.344971,24,,,
52400,,SW 160TH ST & 10TH AVE SW,,47.4597473,-122.347595,24,,,
52410,,SW 160TH ST & 12TH AVE SW,,47.4596939,-122.349716,24,,,
52420,,14TH AVE SW & SW 160TH ST,,47.4591408,-122.352608,24,,,
52430,,14TH AVE SW & SW 162ND ST,,47.4577827,-122.352654,24,,,
52440,,14TH AVE SW & SW 164TH ST,,47.456192,-122.352692,24,,,
52450,,SW 164TH ST & 16TH AVE SW,,47.4559975,-122.355713,24,,,
52460,,SW 164TH ST & 19TH AVE SW,,47.4560127,-122.357689,24,,,
52485,,SW 152ND ST & 10TH AVE SW,,47.466835,-122.346451,24,,,
52500,,SW 152ND ST & 12TH AVE SW,,47.4668159,-122.350235,24,,,
52510,,SW 152ND ST & 14TH AVE SW,,47.466774,-122.35302,24,,,
52522,,SW 152ND ST & 16TH AVE SW,,47.4667511,-122.355728,24,,,
52530,,SW 152ND ST & 18TH AVE SW,,47.4667778,-122.357582,24,,,
52540,,21ST AVE SW & SW 152ND ST,,47.4663239,-122.36071,24,,,
52560,,21ST AVE SW & SW 156TH ST,,47.4630814,-122.36071,24,,,
52575,,21ST AVE SW & SW 159TH ST,,47.4601135,-122.360641,24,,,
52580,,21ST AVE SW & SW 162ND ST,,47.4581871,-122.360641,24,,,
52595,,21ST AVE SW & SW 164TH ST,,47.456356,-122.360641,24,,,
52636,,S 188TH ST & MILITARY RD S,,47.4337502,-122.273773,24,,,
52637,,S 188TH ST & 46TH AVE S,,47.4344139,-122.277,24,,,
52638,,S 188TH ST & 42ND AVE S,,47.4344635,-122.28215,24,,,
52639,,S 188TH ST & 36TH AVE S,,47.434536,-122.288254,24,,,
52710,,MILITARY RD S & S 176TH ST,,47.4456367,-122.275116,24,,,
52720,,MILITARY RD S & S 173RD ST,,47.4480896,-122.27655,24,,,
52730,,MILITARY RD S & S 172ND ST,,47.44981,-122.27774,24,,,
52800,,INTERNATIONAL BLVD & S 160TH ST,,47.4601479,-122.291245,24,,,
52810,,MILITARY RD S & S 152ND ST,,47.4674149,-122.288841,24,,,
52820,,MILITARY RD S & S 150TH ST,,47.4693336,-122.289162,24,,,
52830,,MILITARY RD S & S 148TH ST,,47.4709702,-122.289406,24,,,
52840,,MILITARY RD S & 34TH AVE S,,47.4727478,-122.28981,24,,,
52850,,S 144TH ST & MILITARY RD S,,47.4744186,-122.291725,24,,,
52860,,S 144TH ST & 30TH AVE S,,47.4744072,-122.294502,24,,,
52870,,S 144TH ST & 28TH AVE S,,47.474369,-122.297493,24,,,
52880,,S 144TH ST & 26TH AVE S,,47.4743652,-122.299789,24,,,
52890,,24TH AVE S & S 144TH ST,,47.4746704,-122.302284,24,,,
52900,,24TH AVE S & S 142ND ST,,47.4763298,-122.302261,24,,,
52910,,24TH AVE S & S 140TH ST,,47.4777794,-122.302231,24,,,
52920,,24TH AVE S & S 138TH ST,,47.4795914,-122.302193,24,,,
52930,,24TH AVE S & S 136TH ST,,47.481472,-122.302147,24,,,
52940,,24TH AVE S & S 135TH ST,,47.4826393,-122.302124,24,,,
52950,,24TH AVE S & S 133RD ST,,47.4843597,-122.302094,24,,,
52960,,24TH AVE S & S 130TH PL,,47.4863281,-122.302055,24,,,
53050,,MILITARY RD S & S 272ND ST,,47.3582077,-122.291847,24,,,
53054,,MILITARY RD S & S 268TH ST,,47.3616295,-122.291809,24,,,
53056,,MILITARY RD S & S 264TH ST,,47.3647079,-122.291809,24,,,
53058,,MILITARY RD S & S 260TH ST,,47.3695335,-122.287193,24,,,
53060,,MILITARY RD S & S 259TH PL,,47.3705177,-122.286575,24,,,
53062,,MILITARY RD S & S 254TH PL,,47.3734474,-122.286438,24,,,
53064,,MILITARY RD S & S 252ND ST,,47.3759651,-122.286316,24,,,
53065,,MILITARY RD S & S 250TH ST,,47.3777733,-122.286232,24,,,
53066,,MILITARY RD S & S 248TH ST,,47.3796234,-122.286179,24,,,
53067,,MILITARY RD S & S 244TH ST,,47.383194,-122.286293,24,,,
53068,,MILITARY RD S & S 242ND ST,,47.3856583,-122.286385,24,,,
53069,,MILITARY RD S & S 239TH PL,,47.3879662,-122.286415,24,,,
53070,,TUKWILA INTL BLVD & S 112TH ST,,47.5026131,-122.293434,26,,,
53072,,TUKWILA INTL BLVD & 12400 BLOCK,,47.4917488,-122.292435,24,,,
53110,,MILITARY RD S & S 116TH ST,,47.4988937,-122.30468,24,,,
53120,,MILITARY RD S & S 118TH ST,,47.4973984,-122.304283,24,,,
53130,,MILITARY RD S & S 120TH ST,,47.4958305,-122.30275,24,,,
53140,,24TH AVE S & S 121ST PL,,47.494503,-122.302193,24,,,
53150,,24TH AVE S & S 124TH ST,,47.4920959,-122.3022,24,,,
53160,,24TH AVE S & S 126TH ST,,47.4903488,-122.3022,24,,,
53170,,24TH AVE S & S 128TH ST,,47.4884109,-122.302216,24,,,
53180,,24TH AVE S & S 130TH PL,,47.486599,-122.302246,24,,,
53190,,24TH AVE S & S 132ND ST,,47.4849129,-122.302284,24,,,
53200,,24TH AVE S & S 134TH ST,,47.4830627,-122.30233,24,,,
53210,,24TH AVE S & S 136TH ST,,47.481266,-122.302353,24,,,
53220,,24TH AVE S & S 138TH ST,,47.4794846,-122.302399,24,,,
53230,,24TH AVE S & S 140TH ST,,47.4775047,-122.302437,24,,,
53240,,24TH AVE S & S 142ND ST,,47.4758682,-122.30246,24,,,
53250,,S 144TH ST & 24TH AVE S,,47.4742012,-122.301643,24,,,
53260,,S 144TH ST & 26TH AVE S,,47.4742279,-122.299728,24,,,
53270,,S 144TH ST & 28TH AVE S,,47.4742355,-122.29705,24,,,
53280,,S 144TH ST & 31ST AVE S,,47.4742699,-122.294266,24,,,
53290,,S 144TH ST & MILITARY RD S,,47.4742813,-122.291359,24,,,
53300,,MILITARY RD S & 34TH AVE S,,47.4727097,-122.290009,24,,,
53310,,MILITARY RD S & S 148TH ST,,47.4703026,-122.289513,24,,,
53313,,S 150TH ST & MILITARY RD S,,47.4687347,-122.288643,24,,,
53332,,UNION AVE SE & SE 2ND PL,,47.4816666,-122.164261,24,,,
53333,,UNION AVE SE & SE 3RD PL,,47.479229,-122.164276,24,,,
53334,,SE 4TH ST & SE 4TH PL,,47.4786263,-122.162689,24,,,
53336,,SE 4TH ST & ANACORTES AVE SE,,47.4791489,-122.160126,24,,,
53338,,SE 4TH ST & CHELAN AVE SE,,47.4799309,-122.15728,24,,,
53371,,MILITARY RD S & S 164TH ST,,47.4551086,-122.280922,24,,,
53390,,MILITARY RD S & S 168TH ST,,47.4525604,-122.279831,24,,,
53400,,MILITARY RD S & S 170TH ST,,47.4508858,-122.278709,24,,,
53410,,MILITARY RD S & S 172ND ST,,47.4492645,-122.277588,24,,,
53420,,MILITARY RD S & S 173RD ST,,47.4477234,-122.276512,24,,,
53442,,CHELAN AVE SE & SE 2ND PL,,47.4813499,-122.158073,24,,,
53444,,SE 2ND PL & BREMERTON AVE SE,,47.481369,-122.160583,24,,,
53446,,SE 2ND PL & UNION AVE SE,,47.4813995,-122.163795,24,,,
53501,,S 188TH ST & INTERNATIONAL BLVD,,47.4344635,-122.294418,24,,,
53502,,S 188TH ST & 42ND AVE S,,47.43433,-122.281929,24,,,
53503,,S 188TH ST & 46TH AVE S,,47.4342613,-122.275597,24,,,
53504,,KENT-DM FWY STA,,47.3913918,-122.292152,24,,,
53505,,S 188TH ST & 36TH AVE S,,47.434391,-122.287781,24,,,
53506,,KENT-DM FWY STA,,47.3924484,-122.292999,24,,,
53508,,KENT-DM FWY STA,,47.3918381,-122.29171,24,,,
53510,,KENT-DM FWY STA,,47.3916588,-122.291725,24,,,
53512,,MILITARY RD S & S 239TH PL,,47.3878593,-122.286621,24,,,
53516,,MILITARY RD S & S 244TH ST,,47.3827629,-122.286484,24,,,
53518,,MILITARY RD S & S 248TH ST,,47.3791428,-122.286369,24,,,
53520,,MILITARY RD S & S 250TH ST,,47.3773384,-122.286453,24,,,
53522,,MILITARY RD S & S 252ND ST,,47.3754768,-122.286537,24,,,
53524,,MILITARY RD S & S 254TH PL,,47.3733673,-122.286644,24,,,
53526,,MILITARY RD S & S 259TH PL,,47.369606,-122.287369,24,,,
53528,,MILITARY RD S & S 260TH ST,,47.3685188,-122.288818,24,,,
53530,,MILITARY RD S & S 264TH ST,,47.3649902,-122.292015,24,,,
53532,,MILITARY RD S & S 268TH ST,,47.3616829,-122.292015,24,,,
